,Cycle number,Profile number,Phase number,1st sample date,Pressure (dbar),Channel 1 a (Count),Channel 2 (Count)
5401,1,3,5,2021-11-17 04:58:27,5.7,1139.0,4130.0
5402,1,3,5,2021-11-17 04:58:27,5.7,1139.0,4130.0
5403,1,3,5,2021-11-17 04:58:27,5.7,1139.0,4130.0
5404,1,3,5,2021-11-17 04:58:27,5.7,1139.0,4130.0
5405,1,3,5,2021-11-17 04:58:27,5.7,1140.0,4130.0
5406,1,3,5,2021-11-17 04:58:27,5.7,1139.0,4130.0
5407,1,3,5,2021-11-17 04:58:27,5.7,1139.0,4130.0
5408,1,3,5,2021-11-17 04:58:27,5.7,1139.0,4130.0
5409,1,3,5,2021-11-17 04:58:27,5.7,1139.0,4130.0
5410,1,3,5,2021-11-17 04:58:27,5.7,1138.0,4130.0
5411,1,3,5,2021-11-17 04:58:27,5.7,1139.0,4130.0
5412,1,3,5,2021-11-17 04:58:27,5.7,1139.0,4130.0
5413,1,3,5,2021-11-17 04:58:27,5.7,1138.0,4130.0
5414,1,3,5,2021-11-17 04:58:27,5.7,1138.0,4130.0
5415,1,3,5,2021-11-17 04:58:27,5.7,1139.0,4130.0
5416,1,3,5,2021-11-17 04:58:27,5.7,1139.0,4130.0
5417,1,3,5,2021-11-17 04:58:27,5.7,1139.0,4130.0
5418,1,3,5,2021-11-17 04:58:27,5.7,1138.0,4130.0
5419,1,3,5,2021-11-17 04:59:14,5.7,1139.0,4130.0
5420,1,3,5,2021-11-17 04:59:14,5.7,1139.0,4130.0
5421,1,3,5,2021-11-17 04:59:14,5.7,1139.0,4130.0
5422,1,3,5,2021-11-17 04:59:14,5.7,1138.0,4130.0
5423,1,3,5,2021-11-17 04:59:14,5.7,1138.0,4130.0
5424,1,3,5,2021-11-17 04:59:14,5.7,1138.0,4130.0
5425,1,3,5,2021-11-17 04:59:14,5.7,1138.0,4130.0
5426,1,3,5,2021-11-17 04:59:14,5.7,1138.0,4130.0
5427,1,3,5,2021-11-17 04:59:14,5.7,1138.0,4130.0
5428,1,3,5,2021-11-17 04:59:14,5.7,1138.0,4130.0
5429,1,3,5,2021-11-17 04:59:14,5.7,1138.0,4130.0
5430,1,3,5,2021-11-17 04:59:14,5.7,1138.0,4130.0
5431,1,3,5,2021-11-17 04:59:14,5.7,1139.0,4130.0
5432,1,3,5,2021-11-17 04:59:14,5.7,1139.0,4130.0
5433,1,3,5,2021-11-17 04:59:14,5.7,1138.0,4130.0
5434,1,3,5,2021-11-17 04:59:14,5.7,1139.0,4130.0
5435,1,3,5,2021-11-17 04:59:14,5.7,1138.0,4130.0
5436,1,3,5,2021-11-17 04:59:14,5.7,1139.0,4130.0
5437,1,3,5,2021-11-17 04:59:14,5.7,1139.0,4130.0
5438,1,3,5,2021-11-17 04:59:14,5.7,1138.0,4130.0
5439,1,3,5,2021-11-17 04:59:14,5.7,1138.0,4130.0
5440,1,3,5,2021-11-17 05:00:02,5.7,1139.0,4130.0
5441,1,3,5,2021-11-17 05:00:02,5.7,1138.0,4130.0
5442,1,3,5,2021-11-17 05:00:02,5.7,1138.0,4130.0
5443,1,3,5,2021-11-17 05:00:02,5.7,1138.0,4130.0
5444,1,3,5,2021-11-17 05:00:02,5.7,1137.0,4130.0
5445,1,3,5,2021-11-17 05:00:02,5.7,1137.0,4130.0
5446,1,3,5,2021-11-17 05:00:02,5.7,1137.0,4130.0
5447,1,3,5,2021-11-17 05:00:02,5.7,1138.0,4130.0
5448,1,3,5,2021-11-17 05:00:02,5.7,1137.0,4130.0
5449,1,3,5,2021-11-17 05:00:02,5.7,1138.0,4130.0
5450,1,3,5,2021-11-17 05:00:02,5.7,1138.0,4130.0
5451,1,3,5,2021-11-17 05:00:02,5.7,1137.0,4130.0
5452,1,3,5,2021-11-17 05:00:02,5.7,1137.0,4130.0
5453,1,3,5,2021-11-17 05:00:02,5.7,1139.0,4130.0
5454,1,3,5,2021-11-17 05:00:02,5.7,1137.0,4130.0
5455,1,3,5,2021-11-17 05:00:02,5.7,1138.0,4130.0
5456,1,3,5,2021-11-17 05:00:02,5.7,1138.0,4130.0
5457,1,3,5,2021-11-17 05:00:02,5.7,1138.0,4130.0
5458,1,3,5,2021-11-17 05:00:02,5.7,1137.0,4130.0
5459,1,3,5,2021-11-17 05:00:02,5.7,1137.0,4130.0
5460,1,3,5,2021-11-17 05:00:02,5.7,1138.0,4130.0
5461,1,3,5,2021-11-17 05:00:50,5.7,1138.0,4130.0
5462,1,3,5,2021-11-17 05:00:50,5.7,1137.0,4130.0
5463,1,3,5,2021-11-17 05:00:50,5.7,1138.0,4130.0
5464,1,3,5,2021-11-17 05:00:50,5.7,1137.0,4130.0
5465,1,3,5,2021-11-17 05:00:50,5.7,1138.0,4130.0
5466,1,3,5,2021-11-17 05:00:50,5.7,1137.0,4130.0
5467,1,3,5,2021-11-17 05:00:50,5.7,1138.0,4130.0
5468,1,3,5,2021-11-17 05:00:50,5.7,1137.0,4130.0
5469,1,3,5,2021-11-17 05:00:50,5.7,1139.0,4130.0
5470,1,3,5,2021-11-17 05:00:50,5.7,1137.0,4130.0
5471,1,3,5,2021-11-17 05:00:50,5.7,1137.0,4130.0
5472,1,3,5,2021-11-17 05:00:50,5.7,1137.0,4130.0
5473,1,3,5,2021-11-17 05:00:50,5.7,1137.0,4130.0
5474,1,3,5,2021-11-17 05:00:50,5.7,1137.0,4130.0
5475,1,3,5,2021-11-17 05:00:50,5.7,1137.0,4130.0
5476,1,3,5,2021-11-17 05:00:50,5.7,1137.0,4130.0
5477,1,3,5,2021-11-17 05:00:50,5.7,1137.0,4130.0
5478,1,3,5,2021-11-17 05:00:50,5.7,1137.0,4130.0
5479,1,3,5,2021-11-17 05:00:50,5.7,1137.0,4130.0
5480,1,3,5,2021-11-17 05:00:50,5.7,1137.0,4130.0
5481,1,3,5,2021-11-17 05:00:50,5.7,1137.0,4130.0
5482,1,3,5,2021-11-17 05:01:37,5.7,1137.0,4130.0
5483,1,3,5,2021-11-17 05:01:37,5.7,1137.0,4130.0
5484,1,3,5,2021-11-17 05:01:37,5.7,1136.0,4130.0
5485,1,3,5,2021-11-17 05:01:37,5.7,1137.0,4130.0
5486,1,3,5,2021-11-17 05:01:37,5.7,1137.0,4130.0
5487,1,3,5,2021-11-17 05:01:37,5.7,1137.0,4130.0
5488,1,3,5,2021-11-17 05:01:37,5.7,1137.0,4130.0
5489,1,3,5,2021-11-17 05:01:37,5.7,1136.0,4130.0
5490,1,3,5,2021-11-17 05:01:37,5.7,1137.0,4130.0
5491,1,3,5,2021-11-17 05:01:37,5.7,1138.0,4130.0
5492,1,3,5,2021-11-17 05:01:37,5.7,1137.0,4130.0
5493,1,3,5,2021-11-17 05:01:37,5.7,1137.0,4130.0
5494,1,3,5,2021-11-17 05:01:37,5.7,1136.0,4130.0
5495,1,3,5,2021-11-17 05:01:37,5.7,1136.0,4130.0
5496,1,3,5,2021-11-17 05:01:37,5.7,1137.0,4130.0
5497,1,3,5,2021-11-17 05:01:37,5.7,1136.0,4130.0
5498,1,3,5,2021-11-17 05:01:37,5.7,1136.0,4130.0
5499,1,3,5,2021-11-17 05:01:37,5.7,1137.0,4130.0
5500,1,3,5,2021-11-17 05:01:37,5.7,1137.0,4130.0
5501,1,3,5,2021-11-17 05:01:37,5.7,1137.0,4130.0
5502,1,3,5,2021-11-17 05:01:37,5.7,1137.0,4130.0
5503,1,3,5,2021-11-17 05:02:25,5.7,1137.0,4130.0
5504,1,3,5,2021-11-17 05:02:25,5.7,1137.0,4130.0
5505,1,3,5,2021-11-17 05:02:25,5.7,1136.0,4130.0
5506,1,3,5,2021-11-17 05:02:25,5.7,1136.0,4130.0
5507,1,3,5,2021-11-17 05:02:25,5.7,1137.0,4130.0
5508,1,3,5,2021-11-17 05:02:25,5.7,1137.0,4130.0
5509,1,3,5,2021-11-17 05:02:25,5.7,1136.0,4130.0
5510,1,3,5,2021-11-17 05:02:25,5.7,1136.0,4130.0
5511,1,3,5,2021-11-17 05:02:25,5.7,1136.0,4130.0
5512,1,3,5,2021-11-17 05:02:25,5.7,1136.0,4130.0
5513,1,3,5,2021-11-17 05:02:25,5.7,1135.0,4130.0
5514,1,3,5,2021-11-17 05:02:25,5.7,1136.0,4130.0
5515,1,3,5,2021-11-17 05:02:25,5.7,1136.0,4130.0
5516,1,3,5,2021-11-17 05:02:25,5.7,1136.0,4130.0
5517,1,3,5,2021-11-17 05:02:25,5.7,1137.0,4130.0
5518,1,3,5,2021-11-17 05:02:25,5.7,1136.0,4130.0
5519,1,3,5,2021-11-17 05:02:25,5.7,1136.0,4130.0
5520,1,3,5,2021-11-17 05:02:25,5.7,1137.0,4130.0
5521,1,3,5,2021-11-17 05:02:25,5.7,1138.0,4130.0
5522,1,3,5,2021-11-17 05:02:25,5.7,1136.0,4130.0
5523,1,3,5,2021-11-17 05:02:25,5.7,1136.0,4130.0
5524,1,3,5,2021-11-17 05:03:13,5.7,1136.0,4130.0
5525,1,3,5,2021-11-17 05:03:13,5.7,1136.0,4130.0
5526,1,3,5,2021-11-17 05:03:13,5.7,1135.0,4130.0
5527,1,3,5,2021-11-17 05:03:13,5.7,1136.0,4130.0
5528,1,3,5,2021-11-17 05:03:13,5.7,1136.0,4130.0
5529,1,3,5,2021-11-17 05:03:13,5.7,1136.0,4130.0
5530,1,3,5,2021-11-17 05:03:13,5.7,1136.0,4130.0
5531,1,3,5,2021-11-17 05:03:13,5.7,1135.0,4130.0
5532,1,3,5,2021-11-17 05:03:13,5.7,1136.0,4130.0
5533,1,3,5,2021-11-17 05:03:13,5.7,1136.0,4130.0
5534,1,3,5,2021-11-17 05:03:13,5.7,1136.0,4130.0
5535,1,3,5,2021-11-17 05:03:13,5.7,1136.0,4130.0
5536,1,3,5,2021-11-17 05:03:13,5.7,1136.0,4130.0
5537,1,3,5,2021-11-17 05:03:13,5.7,1137.0,4130.0
5538,1,3,5,2021-11-17 05:03:13,5.7,1136.0,4130.0
5539,1,3,5,2021-11-17 05:03:13,5.7,1135.0,4130.0
5540,1,3,5,2021-11-17 05:03:13,5.7,1136.0,4130.0
5541,1,3,5,2021-11-17 05:03:13,5.7,1136.0,4130.0
5542,1,3,5,2021-11-17 05:03:13,5.7,1136.0,4130.0
5543,1,3,5,2021-11-17 05:03:13,5.7,1136.0,4130.0
5544,1,3,5,2021-11-17 05:03:13,5.7,1136.0,4130.0
5545,1,3,5,2021-11-17 05:04:00,5.7,1135.0,4130.0
5546,1,3,5,2021-11-17 05:04:00,5.7,1136.0,4130.0
5547,1,3,5,2021-11-17 05:04:00,5.7,1136.0,4130.0
5548,1,3,5,2021-11-17 05:04:00,5.7,1135.0,4130.0
5549,1,3,5,2021-11-17 05:04:00,5.7,1136.0,4130.0
5550,1,3,5,2021-11-17 05:04:00,5.7,1136.0,4130.0
5551,1,3,5,2021-11-17 05:04:00,5.7,1135.0,4130.0
5552,1,3,5,2021-11-17 05:04:00,5.7,1136.0,4130.0
5553,1,3,5,2021-11-17 05:04:00,5.7,1136.0,4130.0
5554,1,3,5,2021-11-17 05:04:00,5.7,1136.0,4130.0
5555,1,3,5,2021-11-17 05:04:00,5.7,1136.0,4130.0
5556,1,3,5,2021-11-17 05:04:00,5.7,1136.0,4130.0
5557,1,3,5,2021-11-17 05:04:00,5.7,1135.0,4130.0
5558,1,3,5,2021-11-17 05:04:00,5.7,1135.0,4130.0
5559,1,3,5,2021-11-17 05:04:00,5.7,1136.0,4130.0
5560,1,3,5,2021-11-17 05:04:00,5.7,1135.0,4130.0
5561,1,3,5,2021-11-17 05:04:00,5.7,1135.0,4130.0
5562,1,3,5,2021-11-17 05:04:00,5.7,1136.0,4130.0
5563,1,3,5,2021-11-17 05:04:00,5.7,1136.0,4130.0
5564,1,3,5,2021-11-17 05:04:00,5.7,1136.0,4130.0
5565,1,3,5,2021-11-17 05:04:00,5.7,1136.0,4130.0
5566,1,3,5,2021-11-17 05:04:48,5.7,1135.0,4130.0
5567,1,3,5,2021-11-17 05:04:48,5.7,1136.0,4130.0
5568,1,3,5,2021-11-17 05:04:48,5.7,1136.0,4130.0
5569,1,3,5,2021-11-17 05:04:48,5.7,1135.0,4130.0
5570,1,3,5,2021-11-17 05:04:48,5.7,1135.0,4130.0
5571,1,3,5,2021-11-17 05:04:48,5.7,1136.0,4130.0
5572,1,3,5,2021-11-17 05:04:48,5.7,1135.0,4130.0
5573,1,3,5,2021-11-17 05:04:48,5.7,1136.0,4130.0
5574,1,3,5,2021-11-17 05:04:48,5.7,1135.0,4130.0
5575,1,3,5,2021-11-17 05:04:48,5.7,1137.0,4130.0
5576,1,3,5,2021-11-17 05:04:48,5.7,1136.0,4130.0
5577,1,3,5,2021-11-17 05:04:48,5.7,1136.0,4130.0
5578,1,3,5,2021-11-17 05:04:48,5.7,1135.0,4130.0
5579,1,3,5,2021-11-17 05:04:48,5.7,1135.0,4130.0
5580,1,3,5,2021-11-17 05:04:48,5.7,1135.0,4130.0
5581,1,3,5,2021-11-17 05:04:48,5.7,1135.0,4130.0
5582,1,3,5,2021-11-17 05:04:48,5.7,1135.0,4130.0
5583,1,3,5,2021-11-17 05:04:48,5.7,1135.0,4130.0
5584,1,3,5,2021-11-17 05:04:48,5.7,1135.0,4130.0
5585,1,3,5,2021-11-17 05:04:48,5.7,1135.0,4130.0
5586,1,3,5,2021-11-17 05:04:48,5.7,1136.0,4130.0
5587,1,3,5,2021-11-17 05:05:36,5.7,1135.0,4130.0
5588,1,3,5,2021-11-17 05:05:36,5.7,1135.0,4130.0
5589,1,3,5,2021-11-17 05:05:36,5.7,1135.0,4130.0
5590,1,3,5,2021-11-17 05:05:36,5.7,1135.0,4130.0
5591,1,3,5,2021-11-17 05:05:36,5.7,1135.0,4130.0
5592,1,3,5,2021-11-17 05:05:36,5.7,1135.0,4130.0
5593,1,3,5,2021-11-17 05:05:36,5.7,1136.0,4130.0
5594,1,3,5,2021-11-17 05:05:36,5.7,1136.0,4130.0
5595,1,3,5,2021-11-17 05:05:36,5.7,1135.0,4130.0
5596,1,3,5,2021-11-17 05:05:36,5.7,1136.0,4130.0
5597,1,3,5,2021-11-17 05:05:36,5.7,1136.0,4130.0
5598,1,3,5,2021-11-17 05:05:36,5.7,1135.0,4130.0
5599,1,3,5,2021-11-17 05:05:36,5.7,1136.0,4130.0
5600,1,3,5,2021-11-17 05:05:36,5.7,1135.0,4130.0
5601,1,3,5,2021-11-17 05:05:36,5.7,1135.0,4130.0
5602,1,3,5,2021-11-17 05:05:36,5.7,1135.0,4130.0
5603,1,3,5,2021-11-17 05:05:36,5.7,1135.0,4130.0
5604,1,3,5,2021-11-17 05:05:36,5.7,1135.0,4130.0
5605,1,3,5,2021-11-17 05:05:36,5.7,1136.0,4130.0
5606,1,3,5,2021-11-17 05:05:36,5.7,1135.0,4130.0
5607,1,3,5,2021-11-17 05:05:36,5.7,1136.0,4130.0
5608,1,3,5,2021-11-17 05:06:23,5.7,1135.0,4130.0
5609,1,3,5,2021-11-17 05:06:23,5.7,1136.0,4130.0
5610,1,3,5,2021-11-17 05:06:23,5.7,1136.0,4130.0
5611,1,3,5,2021-11-17 05:06:23,5.7,1135.0,4130.0
5612,1,3,5,2021-11-17 05:06:23,5.7,1134.0,4130.0
5613,1,3,5,2021-11-17 05:06:23,5.7,1135.0,4130.0
5614,1,3,5,2021-11-17 05:06:23,5.7,1135.0,4130.0
5615,1,3,5,2021-11-17 05:06:23,5.7,1135.0,4130.0
5616,1,3,5,2021-11-17 05:06:23,5.7,1134.0,4130.0
5617,1,3,5,2021-11-17 05:06:23,5.7,1135.0,4130.0
5618,1,3,5,2021-11-17 05:06:23,5.7,1135.0,4130.0
5619,1,3,5,2021-11-17 05:06:23,5.7,1135.0,4130.0
5620,1,3,5,2021-11-17 05:06:23,5.7,1134.0,4130.0
5621,1,3,5,2021-11-17 05:06:23,5.7,1135.0,4130.0
5622,1,3,5,2021-11-17 05:06:23,5.7,1135.0,4130.0
5623,1,3,5,2021-11-17 05:06:23,5.7,1135.0,4130.0
5624,1,3,5,2021-11-17 05:06:23,5.7,1135.0,4130.0
5625,1,3,5,2021-11-17 05:06:23,5.7,1134.0,4130.0
5626,1,3,5,2021-11-17 05:06:23,5.7,1135.0,4130.0
5627,1,3,5,2021-11-17 05:06:23,5.7,1134.0,4130.0
5628,1,3,5,2021-11-17 05:06:23,5.7,1134.0,4130.0
5629,1,3,5,2021-11-17 05:07:11,5.7,1134.0,4130.0
5630,1,3,5,2021-11-17 05:07:11,5.7,1135.0,4130.0
5631,1,3,5,2021-11-17 05:07:11,5.7,1135.0,4130.0
5632,1,3,5,2021-11-17 05:07:11,5.7,1134.0,4130.0
5633,1,3,5,2021-11-17 05:07:11,5.7,1134.0,4130.0
5634,1,3,5,2021-11-17 05:07:11,5.7,1135.0,4130.0
5635,1,3,5,2021-11-17 05:07:11,5.7,1135.0,4130.0
5636,1,3,5,2021-11-17 05:07:11,5.7,1134.0,4130.0
5637,1,3,5,2021-11-17 05:07:11,5.7,1135.0,4130.0
5638,1,3,5,2021-11-17 05:07:11,5.7,1135.0,4130.0
5639,1,3,5,2021-11-17 05:07:11,5.7,1134.0,4130.0
5640,1,3,5,2021-11-17 05:07:11,5.7,1134.0,4130.0
5641,1,3,5,2021-11-17 05:07:11,5.7,1135.0,4130.0
5642,1,3,5,2021-11-17 05:07:11,5.7,1135.0,4130.0
5643,1,3,5,2021-11-17 05:07:11,5.7,1135.0,4130.0
5644,1,3,5,2021-11-17 05:07:11,5.7,1134.0,4130.0
5645,1,3,5,2021-11-17 05:07:11,5.7,1135.0,4130.0
5646,1,3,5,2021-11-17 05:07:11,5.7,1135.0,4130.0
5647,1,3,5,2021-11-17 05:07:11,5.7,1135.0,4130.0
5648,1,3,5,2021-11-17 05:07:11,5.7,1135.0,4130.0
5649,1,3,5,2021-11-17 05:07:11,5.7,1134.0,4130.0
5650,1,3,5,2021-11-17 05:07:59,5.7,1135.0,4130.0
5651,1,3,5,2021-11-17 05:07:59,5.7,1135.0,4130.0
5652,1,3,5,2021-11-17 05:07:59,5.7,1135.0,4130.0
5653,1,3,5,2021-11-17 05:07:59,5.7,1135.0,4130.0
5654,1,3,5,2021-11-17 05:07:59,5.7,1135.0,4130.0
5655,1,3,5,2021-11-17 05:07:59,5.7,1135.0,4130.0
5656,1,3,5,2021-11-17 05:07:59,5.7,1134.0,4130.0
5657,1,3,5,2021-11-17 05:07:59,5.7,1134.0,4130.0
5658,1,3,5,2021-11-17 05:07:59,5.7,1135.0,4130.0
5659,1,3,5,2021-11-17 05:07:59,5.7,1135.0,4130.0
5660,1,3,5,2021-11-17 05:07:59,5.7,1135.0,4130.0
5661,1,3,5,2021-11-17 05:07:59,5.7,1134.0,4130.0
5662,1,3,5,2021-11-17 05:07:59,5.7,1134.0,4130.0
5663,1,3,5,2021-11-17 05:07:59,5.7,1135.0,4130.0
5664,1,3,5,2021-11-17 05:07:59,5.7,1135.0,4130.0
5665,1,3,5,2021-11-17 05:07:59,5.7,1134.0,4130.0
5666,1,3,5,2021-11-17 05:07:59,5.7,1135.0,4130.0
5667,1,3,5,2021-11-17 05:07:59,5.7,1134.0,4130.0
5668,1,3,5,2021-11-17 05:07:59,5.7,1134.0,4130.0
5669,1,3,5,2021-11-17 05:07:59,5.7,1134.0,4130.0
5670,1,3,5,2021-11-17 05:07:59,5.7,1134.0,4130.0
5671,1,3,5,2021-11-17 05:08:47,5.7,1134.0,4130.0
5672,1,3,5,2021-11-17 05:08:47,5.7,1135.0,4130.0
5673,1,3,5,2021-11-17 05:08:47,5.7,1134.0,4130.0
5674,1,3,5,2021-11-17 05:08:47,5.7,1134.0,4130.0
5675,1,3,5,2021-11-17 05:08:47,5.7,1134.0,4130.0
5676,1,3,5,2021-11-17 05:08:47,5.7,1133.0,4130.0
5677,1,3,5,2021-11-17 05:08:47,5.7,1135.0,4130.0
5678,1,3,5,2021-11-17 05:08:47,5.7,1134.0,4130.0
5679,1,3,5,2021-11-17 05:08:47,5.7,1134.0,4130.0
5680,1,3,5,2021-11-17 05:08:47,5.7,1134.0,4130.0
5681,1,3,5,2021-11-17 05:08:47,5.7,1134.0,4130.0
5682,1,3,5,2021-11-17 05:08:47,5.7,1135.0,4130.0
5683,1,3,5,2021-11-17 05:08:47,5.7,1135.0,4130.0
5684,1,3,5,2021-11-17 05:08:47,5.7,1134.0,4130.0
5685,1,3,5,2021-11-17 05:08:47,5.7,1134.0,4130.0
5686,1,3,5,2021-11-17 05:08:47,5.7,1135.0,4130.0
5687,1,3,5,2021-11-17 05:08:47,5.7,1135.0,4130.0
5688,1,3,5,2021-11-17 05:08:47,5.7,1134.0,4130.0
5689,1,3,5,2021-11-17 05:08:47,5.7,1133.0,4130.0
5690,1,3,5,2021-11-17 05:08:47,5.7,1134.0,4130.0
5691,1,3,5,2021-11-17 05:08:47,5.7,1135.0,4130.0
5692,1,3,5,2021-11-17 05:09:34,5.7,1135.0,4130.0
5693,1,3,5,2021-11-17 05:09:34,5.7,1134.0,4130.0
5694,1,3,5,2021-11-17 05:09:34,5.7,1135.0,4130.0
5695,1,3,5,2021-11-17 05:09:34,5.7,1135.0,4130.0
5696,1,3,5,2021-11-17 05:09:34,5.7,1135.0,4130.0
5697,1,3,5,2021-11-17 05:09:34,5.7,1135.0,4130.0
5698,1,3,5,2021-11-17 05:09:34,5.7,1134.0,4130.0
5699,1,3,5,2021-11-17 05:09:34,5.7,1134.0,4130.0
5700,1,3,5,2021-11-17 05:09:34,5.7,1134.0,4130.0
5701,1,3,5,2021-11-17 05:09:34,5.7,1135.0,4130.0
5702,1,3,5,2021-11-17 05:09:34,5.7,1134.0,4130.0
5703,1,3,5,2021-11-17 05:09:34,5.7,1134.0,4130.0
5704,1,3,5,2021-11-17 05:09:34,5.7,1133.0,4130.0
5705,1,3,5,2021-11-17 05:09:34,5.7,1134.0,4130.0
5706,1,3,5,2021-11-17 05:09:34,5.7,1135.0,4130.0
5707,1,3,5,2021-11-17 05:09:34,5.7,1134.0,4130.0
5708,1,3,5,2021-11-17 05:09:34,5.7,1134.0,4130.0
5709,1,3,5,2021-11-17 05:09:34,5.7,1134.0,4130.0
5710,1,3,5,2021-11-17 05:09:34,5.7,1135.0,4130.0
5711,1,3,5,2021-11-17 05:09:34,5.7,1133.0,4130.0
5712,1,3,5,2021-11-17 05:09:34,5.7,1134.0,4130.0
5713,1,3,5,2021-11-17 05:10:22,5.7,1134.0,4130.0
5714,1,3,5,2021-11-17 05:10:22,5.7,1134.0,4130.0
5715,1,3,5,2021-11-17 05:10:22,5.7,1134.0,4130.0
5716,1,3,5,2021-11-17 05:10:22,5.7,1134.0,4130.0
5717,1,3,5,2021-11-17 05:10:22,5.7,1134.0,4130.0
5718,1,3,5,2021-11-17 05:10:22,5.7,1135.0,4130.0
5719,1,3,5,2021-11-17 05:10:22,5.7,1133.0,4130.0
5720,1,3,5,2021-11-17 05:10:22,5.7,1134.0,4130.0
5721,1,3,5,2021-11-17 05:10:22,5.7,1134.0,4130.0
5722,1,3,5,2021-11-17 05:10:22,5.7,1134.0,4130.0
5723,1,3,5,2021-11-17 05:10:22,5.7,1134.0,4130.0
5724,1,3,5,2021-11-17 05:10:22,5.7,1135.0,4130.0
5725,1,3,5,2021-11-17 05:10:22,5.7,1134.0,4130.0
5726,1,3,5,2021-11-17 05:10:22,5.7,1134.0,4130.0
5727,1,3,5,2021-11-17 05:10:22,5.7,1134.0,4130.0
5728,1,3,5,2021-11-17 05:10:22,5.7,1134.0,4130.0
5729,1,3,5,2021-11-17 05:10:22,5.7,1135.0,4130.0
5730,1,3,5,2021-11-17 05:10:22,5.7,1133.0,4130.0
5731,1,3,5,2021-11-17 05:10:22,5.7,1134.0,4130.0
5732,1,3,5,2021-11-17 05:10:22,5.7,1134.0,4130.0
5733,1,3,5,2021-11-17 05:10:22,5.7,1133.0,4130.0
5734,1,3,5,2021-11-17 05:11:10,5.7,1133.0,4130.0
5735,1,3,5,2021-11-17 05:11:10,5.7,1134.0,4130.0
5736,1,3,5,2021-11-17 05:11:10,5.7,1133.0,4130.0
5737,1,3,5,2021-11-17 05:11:10,5.7,1134.0,4130.0
5738,1,3,5,2021-11-17 05:11:10,5.7,1134.0,4130.0
5739,1,3,5,2021-11-17 05:11:10,5.7,1133.0,4130.0
5740,1,3,5,2021-11-17 05:11:10,5.7,1134.0,4130.0
5741,1,3,5,2021-11-17 05:11:10,5.7,1134.0,4130.0
5742,1,3,5,2021-11-17 05:11:10,5.7,1134.0,4130.0
5743,1,3,5,2021-11-17 05:11:10,5.7,1134.0,4130.0
5744,1,3,5,2021-11-17 05:11:10,5.7,1133.0,4130.0
5745,1,3,5,2021-11-17 05:11:10,5.7,1134.0,4130.0
5746,1,3,5,2021-11-17 05:11:10,5.7,1134.0,4130.0
5747,1,3,5,2021-11-17 05:11:10,5.7,1134.0,4130.0
5748,1,3,5,2021-11-17 05:11:10,5.7,1133.0,4130.0
5749,1,3,5,2021-11-17 05:11:10,5.7,1134.0,4130.0
5750,1,3,5,2021-11-17 05:11:10,5.7,1133.0,4130.0
5751,1,3,5,2021-11-17 05:11:10,5.7,1134.0,4130.0
5752,1,3,5,2021-11-17 05:11:10,5.7,1133.0,4130.0
5753,1,3,5,2021-11-17 05:11:10,5.7,1134.0,4130.0
5754,1,3,5,2021-11-17 05:11:10,5.7,1134.0,4130.0
5755,1,3,5,2021-11-17 05:11:57,5.7,1134.0,4130.0
5756,1,3,5,2021-11-17 05:11:57,5.7,1133.0,4130.0
5757,1,3,5,2021-11-17 05:11:57,5.7,1133.0,4130.0
5758,1,3,5,2021-11-17 05:11:57,5.7,1134.0,4130.0
5759,1,3,5,2021-11-17 05:11:57,5.7,1134.0,4130.0
5760,1,3,5,2021-11-17 05:11:57,5.7,1134.0,4130.0
5761,1,3,5,2021-11-17 05:11:57,5.7,1134.0,4130.0
5762,1,3,5,2021-11-17 05:11:57,5.7,1134.0,4130.0
5763,1,3,5,2021-11-17 05:11:57,5.7,1132.0,4130.0
5764,1,3,5,2021-11-17 05:11:57,5.7,1133.0,4130.0
5765,1,3,5,2021-11-17 05:11:57,5.7,1132.0,4130.0
5766,1,3,5,2021-11-17 05:11:57,5.7,1134.0,4130.0
5767,1,3,5,2021-11-17 05:11:57,5.7,1134.0,4130.0
5768,1,3,5,2021-11-17 05:11:57,5.7,1134.0,4130.0
5769,1,3,5,2021-11-17 05:11:57,5.7,1134.0,4130.0
5770,1,3,5,2021-11-17 05:11:57,5.7,1134.0,4130.0
5771,1,3,5,2021-11-17 05:11:57,5.7,1134.0,4130.0
5772,1,3,5,2021-11-17 05:11:57,5.7,1135.0,4130.0
5773,1,3,5,2021-11-17 05:11:57,5.7,1133.0,4130.0
5774,1,3,5,2021-11-17 05:11:57,5.7,1133.0,4130.0
5775,1,3,5,2021-11-17 05:11:57,5.7,1134.0,4130.0
5776,1,3,5,2021-11-17 05:12:45,5.7,1133.0,4130.0
5777,1,3,5,2021-11-17 05:12:45,5.7,1133.0,4130.0
5778,1,3,5,2021-11-17 05:12:45,5.7,1134.0,4130.0
5779,1,3,5,2021-11-17 05:12:45,5.7,1134.0,4130.0
5780,1,3,5,2021-11-17 05:12:45,5.7,1134.0,4130.0
5781,1,3,5,2021-11-17 05:12:45,5.7,1133.0,4130.0
5782,1,3,5,2021-11-17 05:12:45,5.7,1133.0,4130.0
5783,1,3,5,2021-11-17 05:12:45,5.7,1135.0,4130.0
5784,1,3,5,2021-11-17 05:12:45,5.7,1133.0,4130.0
5785,1,3,5,2021-11-17 05:12:45,5.7,1134.0,4130.0
5786,1,3,5,2021-11-17 05:12:45,5.7,1133.0,4130.0
5787,1,3,5,2021-11-17 05:12:45,5.7,1134.0,4130.0
