,Cycle number,Profile number,Phase number,1st sample date,Pressure (dbar),C1 phase (°),C2 phase (°),Temperature (°C)
633,1,1,5,2022-06-24 11:58:39,0.3,36.936,6.558,17.197
634,1,1,5,2022-06-24 11:58:39,0.3,36.715,6.557,17.19
635,1,1,5,2022-06-24 11:58:39,0.3,36.54,6.556,17.183
636,1,1,5,2022-06-24 11:58:39,0.3,36.366,6.555,17.184
637,1,1,5,2022-06-24 11:58:39,0.3,36.234,6.555,17.179
638,1,1,5,2022-06-24 11:58:39,0.4,36.111,6.553,17.181
639,1,1,5,2022-06-24 11:58:39,0.4,36.031,6.553,17.177
640,1,1,5,2022-06-24 11:58:39,0.4,35.949,6.555,17.178
641,1,1,5,2022-06-24 12:01:59,0.4,35.888,6.552,17.178
642,1,1,5,2022-06-24 12:01:59,0.4,35.835,6.553,17.177
643,1,1,5,2022-06-24 12:01:59,0.4,35.758,6.552,17.178
644,1,1,5,2022-06-24 12:01:59,0.4,35.701,6.551,17.178
645,1,1,5,2022-06-24 12:01:59,0.4,35.653,6.553,17.179
646,1,1,5,2022-06-24 12:01:59,0.4,35.615,6.549,17.178
647,1,1,5,2022-06-24 12:01:59,0.4,35.591,6.55,17.181
648,1,1,5,2022-06-24 12:01:59,0.4,35.566,6.551,17.179
649,1,1,5,2022-06-24 12:01:59,0.4,35.554,6.55,17.181
650,1,1,5,2022-06-24 12:01:59,0.4,35.54,6.549,17.181
651,1,1,5,2022-06-24 12:05:19,0.4,35.526,6.55,17.184
652,1,1,5,2022-06-24 12:05:19,0.4,35.522,6.55,17.184
653,1,1,5,2022-06-24 12:05:19,0.4,35.512,6.549,17.184
654,1,1,5,2022-06-24 12:05:19,0.4,35.506,6.548,17.182
655,1,1,5,2022-06-24 12:05:19,0.4,35.502,6.55,17.181
656,1,1,5,2022-06-24 12:05:19,0.5,35.488,6.548,17.182
657,1,1,5,2022-06-24 12:05:19,0.5,35.476,6.547,17.187
658,1,1,5,2022-06-24 12:05:19,0.5,35.471,6.548,17.192
659,1,1,5,2022-06-24 12:05:19,0.5,35.469,6.548,17.189
660,1,1,5,2022-06-24 12:05:19,0.5,35.466,6.548,17.188
661,1,1,5,2022-06-24 12:08:39,0.5,35.467,6.547,17.185
662,1,1,5,2022-06-24 12:08:39,0.5,35.468,6.548,17.186
663,1,1,5,2022-06-24 12:08:39,0.5,35.466,6.548,17.185
664,1,1,5,2022-06-24 12:08:39,0.5,35.468,6.547,17.186
665,1,1,5,2022-06-24 12:08:39,0.5,35.468,6.547,17.187
666,1,1,5,2022-06-24 12:08:39,0.5,35.469,6.546,17.187
667,1,1,5,2022-06-24 12:08:39,0.5,35.465,6.546,17.188
668,1,1,5,2022-06-24 12:08:39,0.5,35.464,6.546,17.189
669,1,1,5,2022-06-24 12:08:39,0.5,35.462,6.546,17.19
670,1,1,5,2022-06-24 12:08:39,0.5,35.463,6.547,17.192
671,1,1,5,2022-06-24 12:11:59,0.5,35.465,6.546,17.192
672,1,1,5,2022-06-24 12:11:59,0.5,35.464,6.547,17.193
673,1,1,5,2022-06-24 12:11:59,0.6,35.463,6.546,17.193
674,1,1,5,2022-06-24 12:11:59,0.6,35.458,6.546,17.191
675,1,1,5,2022-06-24 12:11:59,0.6,35.459,6.546,17.192
676,1,1,5,2022-06-24 12:11:59,0.7,35.459,6.544,17.192
677,1,1,5,2022-06-24 12:11:59,0.7,35.462,6.546,17.196
678,1,1,5,2022-06-24 12:11:59,0.8,35.459,6.546,17.195
679,1,1,5,2022-06-24 12:11:59,0.9,35.451,6.544,17.194
680,1,1,5,2022-06-24 12:11:59,1.0,35.447,6.545,17.202
681,1,1,5,2022-06-24 12:15:19,1.1,35.446,6.543,17.201
682,1,1,5,2022-06-24 12:15:19,1.4,35.444,6.546,17.203
683,1,1,5,2022-06-24 12:15:19,1.5,35.436,6.543,17.205
684,1,1,5,2022-06-24 12:15:19,1.5,35.433,6.543,17.204
685,1,1,5,2022-06-24 12:15:19,1.5,35.431,6.545,17.201
686,1,1,5,2022-06-24 12:15:19,1.5,35.429,6.545,17.189
687,1,1,5,2022-06-24 12:15:19,1.8,35.43,6.543,17.185
688,1,1,5,2022-06-24 12:15:19,1.8,35.431,6.544,17.179
689,1,1,5,2022-06-24 12:15:19,1.8,35.429,6.543,17.187
690,1,1,5,2022-06-24 12:15:19,1.9,35.429,6.542,17.187
691,1,1,9,2022-06-25 00:54:43,1.9,35.425,6.544,17.186
692,1,1,9,2022-06-25 00:54:43,2.0,35.423,6.543,17.187
693,1,1,9,2022-06-25 00:54:43,2.1,35.426,6.543,17.176
694,1,1,9,2022-06-25 00:54:43,2.1,35.421,6.542,17.179
695,1,1,9,2022-06-25 00:54:43,2.2,35.426,6.543,17.164
696,1,1,9,2022-06-25 00:54:43,2.4,35.426,6.543,17.142
697,1,1,9,2022-06-25 00:54:43,2.9,35.462,6.54,16.864
700,1,1,9,2022-06-25 00:54:43,32.6,43.288,5.7,4.16
701,1,1,9,2022-06-25 00:56:24,32.7,43.285,5.693,4.159
702,1,1,9,2022-06-25 00:56:24,32.7,43.301,5.702,4.159
703,1,1,9,2022-06-25 00:56:24,32.5,43.318,5.717,4.161
704,1,1,9,2022-06-25 00:56:24,32.6,43.333,5.732,4.164
705,1,1,9,2022-06-25 00:56:24,32.6,43.351,5.746,4.168
706,1,1,9,2022-06-25 00:56:24,32.7,43.364,5.758,4.171
707,1,1,9,2022-06-25 00:56:24,32.6,43.379,5.769,4.174
708,1,1,9,2022-06-25 00:56:24,32.7,43.388,5.779,4.181
709,1,1,9,2022-06-25 00:56:24,32.6,43.399,5.787,4.185
710,1,1,9,2022-06-25 00:56:24,32.7,43.408,5.795,4.185
711,1,1,9,2022-06-25 00:58:04,32.6,43.413,5.802,4.188
712,1,1,9,2022-06-25 00:58:04,32.6,43.418,5.806,4.192
713,1,1,9,2022-06-25 00:58:04,32.6,43.425,5.812,4.194
714,1,1,9,2022-06-25 00:58:04,32.6,43.43,5.816,4.195
715,1,1,9,2022-06-25 00:58:04,32.5,43.432,5.82,4.202
716,1,1,9,2022-06-25 00:58:04,32.5,43.433,5.823,4.214
717,1,1,9,2022-06-25 00:58:04,32.5,43.436,5.824,4.202
718,1,1,9,2022-06-25 00:58:04,32.6,43.442,5.826,4.192
719,1,1,9,2022-06-25 00:58:04,32.6,43.444,5.828,4.189
720,1,1,9,2022-06-25 00:58:04,32.7,43.445,5.829,4.194
721,1,1,9,2022-06-25 00:59:44,32.7,43.449,5.832,4.19
722,1,1,9,2022-06-25 00:59:44,32.6,43.454,5.831,4.189
723,1,1,9,2022-06-25 00:59:44,32.6,43.457,5.834,4.191
724,1,1,9,2022-06-25 00:59:44,32.5,43.463,5.834,4.177
725,1,1,9,2022-06-25 00:59:44,32.5,43.472,5.834,4.169
726,1,1,9,2022-06-25 00:59:44,32.6,43.476,5.835,4.171
727,1,1,9,2022-06-25 00:59:44,32.6,43.477,5.835,4.175
728,1,1,9,2022-06-25 00:59:44,32.6,43.486,5.836,4.168
729,1,1,9,2022-06-25 00:59:44,32.7,43.487,5.836,4.17
730,1,1,9,2022-06-25 00:59:44,32.7,43.486,5.835,4.178
731,1,1,9,2022-06-25 01:01:24,32.6,43.49,5.836,4.171
732,1,1,9,2022-06-25 01:01:24,32.5,43.498,5.836,4.167
733,1,1,9,2022-06-25 01:01:24,32.6,43.5,5.837,4.167
734,1,1,9,2022-06-25 01:01:24,32.6,43.499,5.836,4.172
735,1,1,9,2022-06-25 01:01:24,32.7,43.501,5.836,4.173
736,1,1,9,2022-06-25 01:01:24,32.7,43.504,5.837,4.173
737,1,1,9,2022-06-25 01:01:24,32.7,43.501,5.838,4.179
738,1,1,9,2022-06-25 01:01:24,32.6,43.506,5.839,4.175
739,1,1,9,2022-06-25 01:01:24,32.6,43.511,5.838,4.173
740,1,1,9,2022-06-25 01:01:24,32.6,43.51,5.838,4.175
741,1,1,9,2022-06-25 01:03:04,32.6,43.508,5.837,4.179
742,1,1,9,2022-06-25 01:03:04,32.6,43.511,5.837,4.181
743,1,1,9,2022-06-25 01:03:04,32.7,43.511,5.838,4.183
744,1,1,9,2022-06-25 01:03:04,32.7,43.507,5.837,4.187
745,1,1,9,2022-06-25 01:03:04,32.6,43.509,5.838,4.185
746,1,1,9,2022-06-25 01:03:04,32.6,43.513,5.837,4.182
747,1,1,9,2022-06-25 01:03:04,32.6,43.511,5.838,4.182
748,1,1,9,2022-06-25 01:03:04,32.6,43.51,5.838,4.186
749,1,1,9,2022-06-25 01:03:04,32.6,43.51,5.838,4.187
750,1,1,9,2022-06-25 01:03:04,32.6,43.512,5.839,4.192
751,1,1,9,2022-06-25 01:04:44,32.6,43.507,5.838,4.196
752,1,1,9,2022-06-25 01:04:44,32.7,43.507,5.839,4.192
753,1,1,9,2022-06-25 01:04:44,32.6,43.511,5.838,4.19
754,1,1,9,2022-06-25 01:04:44,32.6,43.511,5.838,4.188
755,1,1,9,2022-06-25 01:04:44,32.5,43.508,5.839,4.19
756,1,1,9,2022-06-25 01:04:44,32.6,43.508,5.839,4.195
757,1,1,9,2022-06-25 01:04:44,32.6,43.509,5.839,4.195
758,1,1,9,2022-06-25 01:04:44,32.7,43.504,5.838,4.199
759,1,1,9,2022-06-25 01:04:44,32.7,43.504,5.839,4.203
760,1,1,9,2022-06-25 01:04:44,32.6,43.503,5.839,4.197
761,1,1,9,2022-06-25 01:06:24,32.6,43.506,5.84,4.194
762,1,1,9,2022-06-25 01:06:24,32.6,43.505,5.839,4.195
763,1,1,9,2022-06-25 01:06:24,32.6,43.503,5.839,4.197
764,1,1,9,2022-06-25 01:06:24,32.6,43.502,5.84,4.197
765,1,1,9,2022-06-25 01:06:24,32.6,43.502,5.839,4.201
766,1,1,9,2022-06-25 01:06:24,32.6,43.5,5.839,4.208
767,1,1,9,2022-06-25 01:06:24,32.6,43.497,5.839,4.204
768,1,1,9,2022-06-25 01:06:24,32.6,43.497,5.839,4.201
769,1,1,9,2022-06-25 01:06:24,32.5,43.501,5.838,4.202
770,1,1,9,2022-06-25 01:06:24,32.6,43.5,5.839,4.2
771,1,1,9,2022-06-25 01:08:04,32.6,43.5,5.839,4.197
772,1,1,9,2022-06-25 01:08:04,32.7,43.502,5.84,4.188
773,1,1,9,2022-06-25 01:08:04,32.7,43.501,5.839,4.191
774,1,1,9,2022-06-25 01:08:04,32.6,43.498,5.84,4.194
775,1,1,9,2022-06-25 01:08:04,32.6,43.497,5.84,4.188
776,1,1,9,2022-06-25 01:08:04,32.5,43.503,5.841,4.179
777,1,1,9,2022-06-25 01:08:04,32.6,43.509,5.839,4.176
778,1,1,9,2022-06-25 01:08:04,32.7,43.513,5.839,4.176
779,1,1,9,2022-06-25 01:08:04,32.6,43.512,5.838,4.173
780,1,1,9,2022-06-25 01:08:04,32.6,43.517,5.838,4.165
781,1,1,9,2022-06-25 01:09:44,32.6,43.519,5.838,4.164
782,1,1,9,2022-06-25 01:09:44,32.6,43.516,5.838,4.17
783,1,1,9,2022-06-25 01:09:44,32.7,43.517,5.837,4.167
784,1,1,9,2022-06-25 01:09:44,32.5,43.522,5.837,4.159
785,1,1,9,2022-06-25 01:09:44,32.5,43.525,5.839,4.157
786,1,1,9,2022-06-25 01:09:44,32.6,43.528,5.838,4.155
787,1,1,9,2022-06-25 01:09:44,32.6,43.528,5.839,4.154
788,1,1,9,2022-06-25 01:09:44,32.6,43.53,5.838,4.153
789,1,1,9,2022-06-25 01:09:44,32.5,43.526,5.838,4.156
790,1,1,9,2022-06-25 01:09:44,32.6,43.526,5.836,4.155
791,1,1,9,2022-06-25 01:11:24,32.7,43.525,5.836,4.154
792,1,1,9,2022-06-25 01:11:24,32.6,43.527,5.836,4.153
793,1,1,9,2022-06-25 01:11:24,32.5,43.53,5.836,4.15
794,1,1,9,2022-06-25 01:11:24,32.5,43.535,5.836,4.148
795,1,1,9,2022-06-25 01:11:24,32.6,43.535,5.837,4.151
796,1,1,9,2022-06-25 01:11:24,32.6,43.534,5.836,4.15
797,1,1,9,2022-06-25 01:11:24,32.6,43.532,5.837,4.148
798,1,1,9,2022-06-25 01:11:24,32.5,43.533,5.837,4.146
799,1,1,9,2022-06-25 01:11:24,32.6,43.532,5.835,4.145
800,1,1,9,2022-06-25 01:11:24,32.7,43.533,5.836,4.143
801,1,1,9,2022-06-25 01:13:04,32.5,43.537,5.836,4.139
802,1,1,9,2022-06-25 01:13:04,32.6,43.541,5.835,4.138
803,1,1,9,2022-06-25 01:13:04,32.6,43.541,5.835,4.141
804,1,1,9,2022-06-25 01:13:04,32.6,43.542,5.835,4.139
805,1,1,9,2022-06-25 01:13:04,32.5,43.542,5.834,4.136
806,1,1,9,2022-06-25 01:13:04,32.6,43.54,5.835,4.134
807,1,1,9,2022-06-25 01:13:04,32.6,43.541,5.834,4.137
808,1,1,9,2022-06-25 01:13:04,32.6,43.539,5.835,4.134
809,1,1,9,2022-06-25 01:13:04,32.6,43.546,5.836,4.127
810,1,1,9,2022-06-25 01:13:04,32.6,43.549,5.834,4.124
811,1,1,9,2022-06-25 01:14:44,32.7,43.549,5.834,4.121
812,1,1,9,2022-06-25 01:14:44,32.6,43.551,5.834,4.12
813,1,1,9,2022-06-25 01:14:44,32.6,43.553,5.833,4.118
814,1,1,9,2022-06-25 01:14:44,32.5,43.555,5.832,4.121
815,1,1,9,2022-06-25 01:14:44,32.5,43.553,5.833,4.125
816,1,1,9,2022-06-25 01:14:44,32.6,43.552,5.833,4.12
817,1,1,9,2022-06-25 01:14:44,32.7,43.559,5.833,4.116
818,1,1,9,2022-06-25 01:14:44,32.6,43.562,5.832,4.116
819,1,1,9,2022-06-25 01:14:44,32.5,43.562,5.833,4.12
820,1,1,9,2022-06-25 01:14:44,32.6,43.563,5.833,4.12
821,1,1,9,2022-06-25 01:16:24,32.7,43.564,5.833,4.121
822,1,1,9,2022-06-25 01:16:24,32.6,43.562,5.832,4.127
823,1,1,9,2022-06-25 01:16:24,32.6,43.562,5.833,4.134
824,1,1,9,2022-06-25 01:16:24,32.5,43.561,5.833,4.136
825,1,1,9,2022-06-25 01:16:24,32.6,43.56,5.833,4.135
826,1,1,9,2022-06-25 01:16:24,32.6,43.563,5.832,4.138
827,1,1,9,2022-06-25 01:16:24,32.7,43.562,5.831,4.142
828,1,1,9,2022-06-25 01:16:24,32.6,43.562,5.832,4.142
829,1,1,9,2022-06-25 01:16:24,32.6,43.563,5.831,4.139
830,1,1,9,2022-06-25 01:16:24,32.6,43.56,5.832,4.143
831,1,1,9,2022-06-25 01:18:04,32.5,43.555,5.832,4.149
832,1,1,9,2022-06-25 01:18:04,32.6,43.555,5.833,4.148
833,1,1,9,2022-06-25 01:18:04,32.6,43.553,5.833,4.146
834,1,1,9,2022-06-25 01:18:04,32.7,43.556,5.833,4.146
835,1,1,9,2022-06-25 01:18:04,32.6,43.556,5.833,4.146
836,1,1,9,2022-06-25 01:18:04,32.6,43.559,5.832,4.143
837,1,1,9,2022-06-25 01:18:04,32.5,43.56,5.833,4.135
838,1,1,9,2022-06-25 01:18:04,32.6,43.56,5.832,4.13
839,1,1,9,2022-06-25 01:18:04,32.6,43.56,5.832,4.129
840,1,1,9,2022-06-25 01:18:04,32.7,43.558,5.832,4.134
841,1,1,9,2022-06-25 01:19:44,32.6,43.558,5.832,4.141
842,1,1,9,2022-06-25 01:19:44,32.6,43.56,5.832,4.138
843,1,1,9,2022-06-25 01:19:44,32.5,43.56,5.833,4.136
844,1,1,9,2022-06-25 01:19:44,32.5,43.561,5.832,4.137
845,1,1,9,2022-06-25 01:19:44,32.6,43.562,5.832,4.137
846,1,1,9,2022-06-25 01:19:44,32.6,43.563,5.832,4.136
847,1,1,9,2022-06-25 01:19:44,32.6,43.563,5.832,4.136
848,1,1,9,2022-06-25 01:19:44,32.6,43.564,5.832,4.137
849,1,1,9,2022-06-25 01:19:44,32.5,43.565,5.832,4.133
850,1,1,9,2022-06-25 01:19:44,32.6,43.565,5.831,4.131
851,1,1,9,2022-06-25 01:21:24,32.6,43.567,5.831,4.136
852,1,1,9,2022-06-25 01:21:24,32.6,43.564,5.831,4.142
853,1,1,9,2022-06-25 01:21:24,32.6,43.567,5.831,4.136
854,1,1,9,2022-06-25 01:21:24,32.5,43.57,5.832,4.131
855,1,1,9,2022-06-25 01:21:24,32.6,43.568,5.831,4.133
856,1,1,9,2022-06-25 01:21:24,32.6,43.57,5.832,4.134
857,1,1,9,2022-06-25 01:21:24,32.5,43.571,5.832,4.13
858,1,1,9,2022-06-25 01:21:24,32.6,43.573,5.83,4.13
859,1,1,9,2022-06-25 01:21:24,32.7,43.572,5.832,4.136
860,1,1,9,2022-06-25 01:21:24,32.6,43.574,5.832,4.131
861,1,1,9,2022-06-25 01:23:04,32.6,43.577,5.831,4.126
862,1,1,9,2022-06-25 01:23:04,32.7,43.577,5.83,4.129
863,1,1,9,2022-06-25 01:23:04,32.6,43.576,5.832,4.133
864,1,1,9,2022-06-25 01:23:04,32.5,43.578,5.831,4.129
865,1,1,9,2022-06-25 01:23:04,32.6,43.578,5.831,4.126
866,1,1,9,2022-06-25 01:23:04,32.6,43.579,5.83,4.127
867,1,1,9,2022-06-25 01:23:04,32.5,43.579,5.83,4.131
868,1,1,9,2022-06-25 01:23:04,32.5,43.576,5.83,4.135
869,1,1,9,2022-06-25 01:23:04,32.6,43.577,5.831,4.134
870,1,1,9,2022-06-25 01:23:04,32.6,43.579,5.831,4.132
871,1,1,9,2022-06-25 01:24:44,32.5,43.576,5.83,4.136
872,1,1,9,2022-06-25 01:24:44,32.6,43.575,5.831,4.145
873,1,1,9,2022-06-25 01:24:44,32.6,43.574,5.83,4.146
874,1,1,9,2022-06-25 01:24:44,32.5,43.571,5.829,4.147
875,1,1,9,2022-06-25 01:24:44,32.5,43.572,5.829,4.148
876,1,1,9,2022-06-25 01:24:44,32.6,43.57,5.83,4.15
877,1,1,9,2022-06-25 01:24:44,32.6,43.57,5.831,4.156
878,1,1,9,2022-06-25 01:24:44,32.5,43.568,5.83,4.157
879,1,1,9,2022-06-25 01:24:44,32.5,43.566,5.83,4.161
880,1,1,9,2022-06-25 01:24:44,32.6,43.565,5.83,4.163
881,1,1,9,2022-06-25 01:26:24,32.6,43.566,5.83,4.159
882,1,1,9,2022-06-25 01:26:24,32.5,43.565,5.83,4.159
883,1,1,9,2022-06-25 01:26:24,32.5,43.563,5.83,4.168
884,1,1,9,2022-06-25 01:26:24,32.6,43.562,5.83,4.168
885,1,1,9,2022-06-25 01:26:24,32.6,43.563,5.83,4.161
886,1,1,9,2022-06-25 01:26:24,32.4,43.561,5.83,4.162
887,1,1,9,2022-06-25 01:26:24,32.4,43.56,5.83,4.165
888,1,1,9,2022-06-25 01:26:24,32.5,43.556,5.829,4.166
889,1,1,9,2022-06-25 01:26:24,32.5,43.555,5.832,4.17
890,1,1,9,2022-06-25 01:26:24,32.5,43.555,5.83,4.173
891,1,1,9,2022-06-25 01:28:04,32.4,43.555,5.831,4.167
892,1,1,9,2022-06-25 01:28:04,32.4,43.555,5.83,4.162
893,1,1,9,2022-06-25 01:28:04,32.4,43.555,5.83,4.164
894,1,1,9,2022-06-25 01:28:04,32.5,43.554,5.831,4.177
895,1,1,9,2022-06-25 01:28:04,32.5,43.552,5.83,4.189
896,1,1,9,2022-06-25 01:28:04,32.5,43.551,5.83,4.184
897,1,1,9,2022-06-25 01:28:04,32.5,43.552,5.831,4.181
898,1,1,9,2022-06-25 01:28:04,32.4,43.551,5.83,4.19
899,1,1,9,2022-06-25 01:28:04,32.4,43.549,5.83,4.202
900,1,1,9,2022-06-25 01:28:04,32.4,43.548,5.83,4.206
901,1,1,9,2022-06-25 01:29:44,32.5,43.549,5.83,4.203
902,1,1,9,2022-06-25 01:29:44,32.5,43.549,5.83,4.206
903,1,1,9,2022-06-25 01:29:44,32.5,43.549,5.83,4.215
904,1,1,9,2022-06-25 01:29:44,32.5,43.55,5.831,4.22
905,1,1,9,2022-06-25 01:29:44,32.4,43.552,5.83,4.222
906,1,1,9,2022-06-25 01:29:44,32.4,43.55,5.831,4.224
907,1,1,9,2022-06-25 01:29:44,32.4,43.551,5.832,4.22
908,1,1,9,2022-06-25 01:29:44,32.4,43.552,5.831,4.217
909,1,1,9,2022-06-25 01:29:44,32.5,43.551,5.831,4.216
910,1,1,9,2022-06-25 01:29:44,32.5,43.551,5.831,4.211
911,1,1,9,2022-06-25 01:31:24,32.5,43.551,5.829,4.199
912,1,1,9,2022-06-25 01:31:24,32.4,43.554,5.83,4.205
913,1,1,9,2022-06-25 01:31:24,32.4,43.554,5.83,4.208
914,1,1,9,2022-06-25 01:31:24,32.4,43.556,5.83,4.206
915,1,1,9,2022-06-25 01:31:24,32.5,43.552,5.83,4.204
916,1,1,9,2022-06-25 01:31:24,32.5,43.554,5.83,4.203
917,1,1,9,2022-06-25 01:31:24,32.5,43.555,5.83,4.205
918,1,1,9,2022-06-25 01:31:24,32.4,43.556,5.83,4.196
919,1,1,9,2022-06-25 01:31:24,32.4,43.56,5.83,4.197
920,1,1,9,2022-06-25 01:31:24,32.5,43.561,5.829,4.194
921,1,1,9,2022-06-25 01:33:04,32.5,43.559,5.829,4.187
922,1,1,9,2022-06-25 01:33:04,32.4,43.564,5.829,4.171
923,1,1,9,2022-06-25 01:33:04,32.4,43.565,5.829,4.162
924,1,1,9,2022-06-25 01:33:04,32.4,43.566,5.829,4.172
925,1,1,9,2022-06-25 01:33:04,32.5,43.565,5.828,4.179
926,1,1,9,2022-06-25 01:33:04,32.5,43.565,5.829,4.179
927,1,1,9,2022-06-25 01:33:04,32.4,43.567,5.828,4.162
928,1,1,9,2022-06-25 01:33:04,32.4,43.567,5.829,4.178
929,1,1,9,2022-06-25 01:33:04,32.4,43.568,5.827,4.183
930,1,1,9,2022-06-25 01:33:04,32.5,43.566,5.827,4.17
931,1,1,9,2022-06-25 01:34:44,32.5,43.574,5.827,4.155
932,1,1,9,2022-06-25 01:34:44,32.5,43.574,5.827,4.176
933,1,1,9,2022-06-25 01:34:44,32.5,43.573,5.828,4.189
934,1,1,9,2022-06-25 01:34:44,32.3,43.574,5.826,4.162
935,1,1,9,2022-06-25 01:34:44,31.5,43.585,5.827,4.123
936,1,1,9,2022-06-25 01:34:44,30.3,43.566,5.826,4.159
937,1,1,9,2022-06-25 01:34:44,29.0,43.532,5.825,4.229
938,1,1,9,2022-06-25 01:34:44,27.5,43.472,5.826,4.333
939,1,1,9,2022-06-25 01:34:44,26.1,43.412,5.826,4.399
940,1,1,9,2022-06-25 01:34:44,24.7,43.354,5.827,4.457
941,1,1,9,2022-06-25 01:36:24,23.3,43.269,5.827,4.651
942,1,1,9,2022-06-25 01:36:24,22.0,43.095,5.83,5.129
943,1,1,9,2022-06-25 01:36:24,20.6,42.844,5.832,5.612
944,1,1,9,2022-06-25 01:36:24,19.4,42.623,5.839,5.803
945,1,1,9,2022-06-25 01:36:24,18.2,42.368,5.846,6.25
946,1,1,9,2022-06-25 01:36:24,16.8,42.148,5.858,6.458
947,1,1,9,2022-06-25 01:36:24,15.6,41.93,5.874,6.699
948,1,1,9,2022-06-25 01:36:24,14.7,41.691,5.89,7.195
949,1,1,9,2022-06-25 01:36:24,14.0,41.516,5.912,7.301
950,1,1,9,2022-06-25 01:36:24,13.9,41.374,5.93,7.365
951,1,1,9,2022-06-25 01:38:04,13.9,41.269,5.951,7.384
952,1,1,9,2022-06-25 01:38:04,13.8,41.182,5.967,7.416
953,1,1,9,2022-06-25 01:38:04,13.9,41.11,5.98,7.422
954,1,1,9,2022-06-25 01:38:04,13.8,41.057,5.992,7.433
955,1,1,9,2022-06-25 01:38:04,13.9,41.01,6.001,7.441
956,1,1,9,2022-06-25 01:38:04,13.8,40.973,6.011,7.446
957,1,1,9,2022-06-25 01:38:04,13.9,40.936,6.018,7.46
958,1,1,9,2022-06-25 01:38:04,13.8,40.907,6.023,7.462
959,1,1,9,2022-06-25 01:38:04,13.9,40.884,6.027,7.461
960,1,1,9,2022-06-25 01:38:04,13.8,40.864,6.033,7.47
961,1,1,9,2022-06-25 01:39:44,13.9,40.847,6.036,7.471
962,1,1,9,2022-06-25 01:39:44,13.9,40.83,6.039,7.473
963,1,1,9,2022-06-25 01:39:44,13.8,40.817,6.041,7.476
964,1,1,9,2022-06-25 01:39:44,13.9,40.803,6.043,7.48
965,1,1,9,2022-06-25 01:39:44,13.8,40.792,6.046,7.483
966,1,1,9,2022-06-25 01:39:44,13.9,40.78,6.047,7.487
967,1,1,9,2022-06-25 01:39:44,13.8,40.773,6.048,7.489
968,1,1,9,2022-06-25 01:39:44,13.9,40.764,6.049,7.493
969,1,1,9,2022-06-25 01:39:44,13.8,40.754,6.049,7.494
970,1,1,9,2022-06-25 01:39:44,13.9,40.746,6.049,7.496
971,1,1,9,2022-06-25 01:41:24,13.8,40.74,6.05,7.498
972,1,1,9,2022-06-25 01:41:24,13.8,40.731,6.052,7.5
973,1,1,9,2022-06-25 01:41:24,13.9,40.724,6.051,7.499
974,1,1,9,2022-06-25 01:41:24,13.8,40.72,6.05,7.502
975,1,1,9,2022-06-25 01:41:24,13.9,40.715,6.051,7.501
976,1,1,9,2022-06-25 01:41:24,13.8,40.711,6.051,7.505
977,1,1,9,2022-06-25 01:41:24,13.9,40.706,6.05,7.507
978,1,1,9,2022-06-25 01:41:24,13.8,40.701,6.051,7.508
979,1,1,9,2022-06-25 01:41:24,13.7,40.698,6.053,7.51
980,1,1,9,2022-06-25 01:41:24,13.2,40.673,6.05,7.59
981,1,1,9,2022-06-25 01:43:04,12.9,40.561,6.05,8.032
982,1,1,9,2022-06-25 01:43:04,12.3,40.431,6.054,8.555
983,1,1,9,2022-06-25 01:43:04,11.6,40.334,6.057,8.694
984,1,1,9,2022-06-25 01:43:04,10.9,40.214,6.065,8.941
985,1,1,9,2022-06-25 01:43:04,9.8,40.05,6.073,9.288
986,1,1,9,2022-06-25 01:43:04,8.5,39.826,6.083,9.777
987,1,1,9,2022-06-25 01:43:04,7.2,39.431,6.096,10.85
988,1,1,9,2022-06-25 01:43:04,6.0,38.831,6.114,12.012
989,1,1,9,2022-06-25 01:43:04,4.8,38.177,6.139,13.148
990,1,1,9,2022-06-25 01:43:04,3.9,37.243,6.23,15.213
991,1,1,9,2022-06-25 01:44:44,3.5,36.903,6.276,15.908
992,1,1,9,2022-06-25 01:44:44,3.4,36.664,6.323,16.104
993,1,1,9,2022-06-25 01:44:44,3.4,36.515,6.366,16.248
994,1,1,9,2022-06-25 01:44:44,3.4,36.401,6.407,16.324
995,1,1,9,2022-06-25 01:44:44,3.4,36.303,6.441,16.396
996,1,1,9,2022-06-25 01:44:44,3.4,36.171,6.411,16.431
997,1,1,9,2022-06-25 01:44:44,3.3,36.121,6.431,16.454
998,1,1,9,2022-06-25 01:44:44,3.3,36.074,6.447,16.477
999,1,1,9,2022-06-25 01:44:44,3.3,36.035,6.463,16.495
1000,1,1,9,2022-06-25 01:44:44,3.3,36.004,6.474,16.499
1001,1,1,9,2022-06-25 01:47:11,3.3,35.979,6.484,16.509
1002,1,1,9,2022-06-25 01:47:11,3.2,35.953,6.49,16.512
1003,1,1,9,2022-06-25 01:47:11,3.1,35.924,6.497,16.531
1004,1,1,9,2022-06-25 01:47:11,3.0,35.906,6.502,16.554
1005,1,1,9,2022-06-25 01:47:11,2.9,35.914,6.529,16.569
1006,1,1,9,2022-06-25 01:47:11,2.9,35.862,6.522,16.58
1007,1,1,9,2022-06-25 01:47:11,2.9,35.83,6.517,16.586
1008,1,1,9,2022-06-25 01:47:11,2.9,35.806,6.51,16.578
1009,1,1,9,2022-06-25 01:47:11,2.8,35.787,6.507,16.573
1010,1,1,9,2022-06-25 01:47:11,2.8,35.765,6.505,16.596
